# BLASTP 2.12.0+
# Query: CAM1-AT
# Database: /db/arahy.Tifrunner.gnm2.ann1.4K0L.protein.faa.gz
# Fields: query id, subject id, subject sci names, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject, % query coverage per hsp
# 173 hits found
CAM1-AT	arahy.Tifrunner.gnm2.ann1.G81GNA.2	Arachis hypogaea	25.000	152	96	1	36	169	54	205	8.87e-06	45.4	77	77
# BLASTP 2.12.0+
# Query: CAM2-AT
# Database: /db/arahy.Tifrunner.gnm2.ann1.4K0L.protein.faa.gz
# Fields: query id, subject id, subject sci names, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % query coverage per subject, % query coverage per hsp
# 179 hits found
CAM2-AT	arahy.Tifrunner.gnm2.ann1.ZQI0WQ.1	Arachis hypogaea	91.304	161	2	1	1	161	1	149	1.36e-101	290	100	100
CAM2-AT	arahy.Tifrunner.gnm2.ann1.F8C5M7.1	Arachis hypogaea	91.304	161	2	1	1	161	1	149	4.85e-101	287	100	100
CAM2-AT	arahy.Tifrunner.gnm2.ann1.XYY1GX.1	Arachis hypogaea	91.304	161	2	1	1	161	1	149	4.85e-101	287	100	100
CAM2-AT	arahy.Tifrunner.gnm2.ann1.RIB3VX.1	Arachis hypogaea	91.304	161	2	1	1	161	1	149	4.85e-101	287	100	100
CAM2-AT	arahy.Tifrunner.gnm2.ann1.FKWY5W.1	Arachis hypogaea	91.304	161	2	1	1	161	1	149	4.85e-101	287	100	100
CAM2-AT	arahy.Tifrunner.gnm2.ann1.8XC8E0.1	Arachis hypogaea	91.304	161	2	1	1	161	1	149	4.85e-101	287	100	100
CAM2-AT	arahy.Tifrunner.gnm2.ann1.HJJ4ZR.1	Arachis hypogaea	74.534	161	28	2	1	160	1	149	1.13e-79	233	100	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.HJJ4ZR.1	Arachis hypogaea	44.737	76	39	1	89	161	1	76	2.96e-11	59.3	100	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.QAEN9C.1	Arachis hypogaea	74.534	161	28	2	1	160	24	172	2.49e-79	233	100	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.QAEN9C.1	Arachis hypogaea	44.737	76	39	1	89	161	24	99	4.51e-11	59.3	100	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.QAEN9C.2	Arachis hypogaea	74.534	161	28	2	1	160	24	172	2.49e-79	233	100	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.QAEN9C.2	Arachis hypogaea	44.737	76	39	1	89	161	24	99	4.51e-11	59.3	100	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.GFB1EK.1	Arachis hypogaea	57.962	157	53	2	3	159	4	147	4.17e-59	181	100	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.GFB1EK.1	Arachis hypogaea	46.154	65	35	0	97	161	13	77	5.00e-13	63.9	100	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.GFB1EK.1	Arachis hypogaea	35.294	85	43	1	1	85	74	146	9.84e-10	55.1	100	53
CAM2-AT	arahy.Tifrunner.gnm2.ann1.X7R1WQ.1	Arachis hypogaea	57.962	157	53	2	3	159	4	147	4.17e-59	181	100	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.X7R1WQ.1	Arachis hypogaea	46.154	65	35	0	97	161	13	77	5.00e-13	63.9	100	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.X7R1WQ.1	Arachis hypogaea	35.294	85	43	1	1	85	74	146	9.84e-10	55.1	100	53
CAM2-AT	arahy.Tifrunner.gnm2.ann1.7IU5QR.1	Arachis hypogaea	52.830	159	62	2	1	159	1	146	3.88e-54	169	100	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.7IU5QR.1	Arachis hypogaea	50.000	64	32	0	98	161	13	76	3.65e-12	61.6	100	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.5T97DZ.1	Arachis hypogaea	52.830	159	62	2	1	159	1	146	1.89e-53	167	100	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.5T97DZ.1	Arachis hypogaea	51.562	64	31	0	98	161	13	76	4.69e-13	63.9	100	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.6JR7QB.1	Arachis hypogaea	41.935	155	78	1	4	158	31	173	1.14e-37	128	98	96
CAM2-AT	arahy.Tifrunner.gnm2.ann1.6JR7QB.1	Arachis hypogaea	47.761	67	35	0	95	161	37	103	2.67e-12	62.4	98	42
CAM2-AT	arahy.Tifrunner.gnm2.ann1.STBW6D.1	Arachis hypogaea	43.624	149	72	1	10	158	50	186	3.54e-32	114	93	93
CAM2-AT	arahy.Tifrunner.gnm2.ann1.3WRE7I.1	Arachis hypogaea	43.624	149	72	1	10	158	50	186	6.91e-32	114	93	93
CAM2-AT	arahy.Tifrunner.gnm2.ann1.84KAU9.1	Arachis hypogaea	41.509	159	78	2	5	160	12	158	1.34e-30	109	97	97
CAM2-AT	arahy.Tifrunner.gnm2.ann1.4YMZ2P.1	Arachis hypogaea	35.912	181	78	2	4	158	315	483	1.00e-29	113	98	96
CAM2-AT	arahy.Tifrunner.gnm2.ann1.4YMZ2P.1	Arachis hypogaea	47.761	67	35	0	95	161	321	387	4.19e-12	63.9	98	42
CAM2-AT	arahy.Tifrunner.gnm2.ann1.8118GS.1	Arachis hypogaea	40.000	150	77	2	12	161	8	144	2.80e-28	103	96	93
CAM2-AT	arahy.Tifrunner.gnm2.ann1.8118GS.1	Arachis hypogaea	34.568	81	41	1	7	87	76	144	1.04e-08	52.4	96	50
CAM2-AT	arahy.Tifrunner.gnm2.ann1.T13EMM.1	Arachis hypogaea	40.397	151	75	3	11	158	68	206	8.83e-27	101	94	92
CAM2-AT	arahy.Tifrunner.gnm2.ann1.T13EMM.1	Arachis hypogaea	37.500	80	36	2	8	85	139	206	2.94e-07	49.3	94	48
CAM2-AT	arahy.Tifrunner.gnm2.ann1.6QX9MQ.1	Arachis hypogaea	36.364	132	73	1	38	158	5	136	6.63e-26	97.1	91	75
CAM2-AT	arahy.Tifrunner.gnm2.ann1.6QX9MQ.1	Arachis hypogaea	33.750	80	41	1	12	91	75	142	2.47e-08	51.2	91	50
CAM2-AT	arahy.Tifrunner.gnm2.ann1.2AJD6H.1	Arachis hypogaea	50.000	102	38	2	3	104	4	92	4.50e-25	94.7	99	63
CAM2-AT	arahy.Tifrunner.gnm2.ann1.2AJD6H.1	Arachis hypogaea	44.928	69	38	0	93	161	9	77	4.91e-13	63.5	99	43
CAM2-AT	arahy.Tifrunner.gnm2.ann1.0TJ3BE.1	Arachis hypogaea	44.444	126	48	3	3	119	20	132	1.86e-24	94.4	99	73
CAM2-AT	arahy.Tifrunner.gnm2.ann1.0TJ3BE.1	Arachis hypogaea	42.500	80	46	0	82	161	14	93	1.45e-13	65.9	99	50
CAM2-AT	arahy.Tifrunner.gnm2.ann1.M8Q52W.2	Arachis hypogaea	36.875	160	83	4	1	158	603	746	3.75e-24	98.6	100	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.M8Q52W.2	Arachis hypogaea	39.437	71	40	1	94	161	608	678	3.79e-08	52.8	100	42
CAM2-AT	arahy.Tifrunner.gnm2.ann1.M8Q52W.1	Arachis hypogaea	36.875	160	83	4	1	158	603	746	3.75e-24	98.6	100	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.M8Q52W.1	Arachis hypogaea	39.437	71	40	1	94	161	608	678	3.79e-08	52.8	100	42
CAM2-AT	arahy.Tifrunner.gnm2.ann1.6KP4CV.1	Arachis hypogaea	36.646	161	86	4	1	160	401	546	4.80e-24	98.2	99	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.DN608C.1	Arachis hypogaea	36.646	161	86	4	1	160	405	550	5.07e-24	98.2	99	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.MJYQ7R.2	Arachis hypogaea	36.250	160	84	4	1	158	367	510	1.07e-23	97.1	100	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.MJYQ7R.2	Arachis hypogaea	39.437	71	40	1	94	161	372	442	5.15e-08	52.0	100	42
CAM2-AT	arahy.Tifrunner.gnm2.ann1.MJYQ7R.1	Arachis hypogaea	36.250	160	84	4	1	158	614	757	1.42e-23	97.1	100	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.MJYQ7R.1	Arachis hypogaea	39.437	71	40	1	94	161	619	689	5.20e-08	52.4	100	42
CAM2-AT	arahy.Tifrunner.gnm2.ann1.8ME29W.2	Arachis hypogaea	35.404	161	88	4	1	160	375	520	1.51e-23	96.7	100	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.8ME29W.2	Arachis hypogaea	35.802	81	49	1	84	161	370	450	5.62e-08	52.0	100	48
CAM2-AT	arahy.Tifrunner.gnm2.ann1.8ME29W.1	Arachis hypogaea	35.849	159	86	4	1	158	375	518	1.58e-23	96.7	100	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.8ME29W.1	Arachis hypogaea	35.802	81	49	1	84	161	370	450	6.81e-08	52.0	100	48
CAM2-AT	arahy.Tifrunner.gnm2.ann1.F6CHDN.1	Arachis hypogaea	35.404	161	88	4	1	160	381	526	2.34e-23	96.3	100	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.F6CHDN.1	Arachis hypogaea	35.802	81	49	1	84	161	376	456	2.65e-08	53.1	100	48
CAM2-AT	arahy.Tifrunner.gnm2.ann1.DXAL0M.2	Arachis hypogaea	37.107	159	84	4	1	158	390	533	4.55e-23	95.5	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.DXAL0M.2	Arachis hypogaea	39.241	79	45	1	80	155	381	459	1.44e-09	56.6	98	47
CAM2-AT	arahy.Tifrunner.gnm2.ann1.DXAL0M.1	Arachis hypogaea	37.107	159	84	4	1	158	390	533	4.55e-23	95.5	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.DXAL0M.1	Arachis hypogaea	39.241	79	45	1	80	155	381	459	1.44e-09	56.6	98	47
CAM2-AT	arahy.Tifrunner.gnm2.ann1.U91BEN.1	Arachis hypogaea	34.810	158	88	3	1	158	410	552	9.21e-23	94.7	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.U91BEN.1	Arachis hypogaea	35.526	76	46	1	87	159	408	483	9.18e-07	48.5	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.R94L82.1	Arachis hypogaea	34.810	158	88	3	1	158	326	468	1.08e-22	94.4	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.0RG3QL.1	Arachis hypogaea	34.899	149	83	2	10	158	42	176	1.11e-22	89.7	93	93
CAM2-AT	arahy.Tifrunner.gnm2.ann1.0RG3QL.1	Arachis hypogaea	30.263	76	41	1	12	87	115	178	4.40e-06	45.8	93	47
CAM2-AT	arahy.Tifrunner.gnm2.ann1.3AM325.1	Arachis hypogaea	34.810	158	88	3	1	158	326	468	2.41e-22	93.2	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.D2QNFF.1	Arachis hypogaea	34.177	158	89	3	1	158	409	551	3.65e-22	92.8	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.D2QNFF.1	Arachis hypogaea	35.526	76	46	1	87	159	407	482	9.09e-07	48.5	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.JJFW66.1	Arachis hypogaea	36.601	153	80	3	11	158	4	144	3.78e-22	87.4	93	92
CAM2-AT	arahy.Tifrunner.gnm2.ann1.JJFW66.1	Arachis hypogaea	40.625	64	38	0	97	160	5	68	2.68e-09	53.9	93	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.QRE1RK.1	Arachis hypogaea	36.601	153	80	3	11	158	4	144	4.24e-22	87.4	93	92
CAM2-AT	arahy.Tifrunner.gnm2.ann1.QRE1RK.1	Arachis hypogaea	40.625	64	38	0	97	160	5	68	2.57e-09	53.9	93	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.ZT4MYH.1	Arachis hypogaea	36.875	160	82	4	1	158	325	467	1.22e-21	91.3	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.ZSP0P7.1	Arachis hypogaea	36.875	160	82	4	1	158	325	467	1.22e-21	91.3	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.W1K19V.3	Arachis hypogaea	34.810	158	88	3	1	158	322	464	2.64e-21	90.5	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.W1K19V.2	Arachis hypogaea	34.810	158	88	3	1	158	322	464	2.64e-21	90.5	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.W1K19V.1	Arachis hypogaea	34.810	158	88	3	1	158	322	464	2.64e-21	90.5	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.H71TAS.2	Arachis hypogaea	34.810	158	88	3	1	158	322	464	2.94e-21	90.1	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.015FZL.1	Arachis hypogaea	34.177	158	89	3	1	158	471	613	3.01e-21	90.5	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.015FZL.1	Arachis hypogaea	35.526	76	46	1	87	159	469	544	1.08e-06	48.5	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.HY06SH.1	Arachis hypogaea	35.000	160	86	4	1	158	364	507	3.21e-21	90.1	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.HY06SH.1	Arachis hypogaea	44.928	69	35	1	94	159	369	437	1.06e-09	57.0	99	41
CAM2-AT	arahy.Tifrunner.gnm2.ann1.H71TAS.1	Arachis hypogaea	34.810	158	88	3	1	158	322	464	3.22e-21	90.1	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.PBHE03.1	Arachis hypogaea	34.177	158	89	3	1	158	471	613	3.38e-21	90.1	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.PBHE03.1	Arachis hypogaea	35.526	76	46	1	87	159	469	544	1.11e-06	48.5	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.71QEI5.1	Arachis hypogaea	34.375	160	87	4	1	158	364	507	5.27e-21	89.4	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.71QEI5.1	Arachis hypogaea	43.478	69	36	1	94	159	369	437	1.81e-09	56.2	99	41
CAM2-AT	arahy.Tifrunner.gnm2.ann1.WB2CJ6.1	Arachis hypogaea	34.228	149	84	2	10	158	248	382	1.04e-20	88.2	93	93
CAM2-AT	arahy.Tifrunner.gnm2.ann1.WB2CJ6.1	Arachis hypogaea	29.870	77	42	1	14	90	323	387	8.18e-06	45.8	93	48
CAM2-AT	arahy.Tifrunner.gnm2.ann1.ME1UG1.1	Arachis hypogaea	31.646	158	95	2	1	158	352	496	1.27e-20	88.6	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.02U7QK.1	Arachis hypogaea	31.646	158	95	2	1	158	352	496	1.28e-20	88.6	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.02U7QK.1	Arachis hypogaea	31.250	64	44	0	96	159	362	425	7.39e-06	45.8	99	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.H7PRHK.1	Arachis hypogaea	38.000	150	76	5	12	158	78	213	1.65e-20	85.1	91	91
CAM2-AT	arahy.Tifrunner.gnm2.ann1.RD8T5J.1	Arachis hypogaea	32.278	158	94	2	1	158	357	501	2.79e-20	87.4	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.RD8T5J.1	Arachis hypogaea	35.938	64	41	0	96	159	367	430	8.61e-06	45.8	99	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.JS3QJH.1	Arachis hypogaea	32.278	158	94	2	1	158	357	501	2.87e-20	87.4	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.JS3QJH.1	Arachis hypogaea	35.938	64	41	0	96	159	367	430	8.78e-06	45.8	99	40
CAM2-AT	arahy.Tifrunner.gnm2.ann1.961PRY.1	Arachis hypogaea	29.747	158	98	2	1	158	379	523	2.97e-20	87.4	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.HA1G6E.1	Arachis hypogaea	34.177	158	89	3	1	158	449	591	3.23e-20	87.4	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.J8KPK7.1	Arachis hypogaea	34.177	158	89	3	1	158	494	636	3.28e-20	87.4	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.HA1G6E.2	Arachis hypogaea	34.177	158	89	3	1	158	506	648	3.48e-20	87.4	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.6MHC1M.2	Arachis hypogaea	29.747	158	98	2	1	158	379	523	4.20e-20	87.0	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.6MHC1M.1	Arachis hypogaea	29.747	158	98	2	1	158	379	523	4.20e-20	87.0	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.7095AT.1	Arachis hypogaea	35.849	159	83	5	1	158	387	527	7.62e-20	86.3	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.7095AT.1	Arachis hypogaea	39.241	79	45	1	80	155	378	456	6.75e-10	57.8	98	47
CAM2-AT	arahy.Tifrunner.gnm2.ann1.25E3MW.1	Arachis hypogaea	35.220	159	87	4	1	158	371	514	9.06e-20	85.9	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.25E3MW.1	Arachis hypogaea	36.145	83	50	1	80	159	362	444	1.78e-09	56.2	99	50
CAM2-AT	arahy.Tifrunner.gnm2.ann1.57UTND.1	Arachis hypogaea	35.220	159	87	4	1	158	371	514	9.06e-20	85.9	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.57UTND.1	Arachis hypogaea	36.145	83	50	1	80	159	362	444	1.80e-09	56.2	99	50
CAM2-AT	arahy.Tifrunner.gnm2.ann1.FPIZ7V.1	Arachis hypogaea	33.544	158	90	3	1	158	415	557	9.48e-20	85.9	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.SPQ4E9.4	Arachis hypogaea	32.278	158	92	3	1	158	392	534	3.04e-19	84.7	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.SPQ4E9.4	Arachis hypogaea	35.526	76	46	1	87	159	390	465	6.40e-07	48.9	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.SPQ4E9.3	Arachis hypogaea	32.278	158	92	3	1	158	392	534	3.04e-19	84.7	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.SPQ4E9.3	Arachis hypogaea	35.526	76	46	1	87	159	390	465	6.40e-07	48.9	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.SPQ4E9.1	Arachis hypogaea	32.278	158	92	3	1	158	392	534	3.04e-19	84.7	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.SPQ4E9.1	Arachis hypogaea	35.526	76	46	1	87	159	390	465	6.40e-07	48.9	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.SPQ4E9.2	Arachis hypogaea	32.278	158	92	3	1	158	392	534	3.04e-19	84.7	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.SPQ4E9.2	Arachis hypogaea	35.526	76	46	1	87	159	390	465	6.40e-07	48.9	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.1645LU.2	Arachis hypogaea	32.278	158	92	3	1	158	393	535	3.04e-19	84.7	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.1645LU.2	Arachis hypogaea	35.526	76	46	1	87	159	391	466	6.41e-07	48.9	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.1645LU.1	Arachis hypogaea	32.278	158	92	3	1	158	393	535	3.04e-19	84.7	99	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.1645LU.1	Arachis hypogaea	35.526	76	46	1	87	159	391	466	6.41e-07	48.9	99	45
CAM2-AT	arahy.Tifrunner.gnm2.ann1.5P73VR.1	Arachis hypogaea	35.345	116	71	1	29	144	10	121	4.45e-19	79.0	72	72
CAM2-AT	arahy.Tifrunner.gnm2.ann1.G7IPIW.1	Arachis hypogaea	32.727	165	85	3	8	158	2	154	2.61e-18	77.8	94	94
CAM2-AT	arahy.Tifrunner.gnm2.ann1.YT02HX.1	Arachis hypogaea	37.190	121	73	2	38	158	11	128	2.98e-18	77.4	75	75
CAM2-AT	arahy.Tifrunner.gnm2.ann1.S3U133.1	Arachis hypogaea	40.698	86	50	1	60	145	26	110	9.65e-18	75.9	53	53
CAM2-AT	arahy.Tifrunner.gnm2.ann1.706LQI.1	Arachis hypogaea	32.075	159	92	4	1	158	340	483	1.18e-17	80.1	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.HK0XZ1.1	Arachis hypogaea	28.750	160	101	2	1	160	355	501	4.61e-17	78.2	99	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.J8TUD1.1	Arachis hypogaea	28.750	160	101	2	1	160	355	501	4.65e-17	78.2	99	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.DCR2GP.1	Arachis hypogaea	31.447	159	95	3	1	159	368	512	2.48e-16	76.3	99	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.J8HGUJ.1	Arachis hypogaea	28.481	158	100	2	1	158	365	509	3.49e-16	75.9	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.J8HGUJ.2	Arachis hypogaea	28.481	158	100	2	1	158	365	509	3.49e-16	75.9	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.J270P7.1	Arachis hypogaea	28.481	158	100	2	1	158	365	509	3.52e-16	75.9	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.RRQV4B.1	Arachis hypogaea	31.447	159	95	3	1	159	368	512	7.59e-16	74.7	99	99
CAM2-AT	arahy.Tifrunner.gnm2.ann1.77Y3FG.1	Arachis hypogaea	31.757	148	84	3	12	158	34	165	2.06e-14	67.8	92	91
CAM2-AT	arahy.Tifrunner.gnm2.ann1.77Y3FG.1	Arachis hypogaea	33.333	75	38	1	11	85	103	165	2.24e-07	48.9	92	47
CAM2-AT	arahy.Tifrunner.gnm2.ann1.0VT33L.1	Arachis hypogaea	34.711	121	71	3	38	158	11	123	6.91e-14	65.9	75	75
CAM2-AT	arahy.Tifrunner.gnm2.ann1.D3D30P.1	Arachis hypogaea	30.612	147	87	2	12	158	34	165	7.52e-14	66.6	92	91
CAM2-AT	arahy.Tifrunner.gnm2.ann1.D3D30P.1	Arachis hypogaea	34.667	75	37	1	11	85	103	165	1.89e-07	49.3	92	47
CAM2-AT	arahy.Tifrunner.gnm2.ann1.PVP2TS.1	Arachis hypogaea	30.328	122	83	2	38	158	29	149	7.55e-14	65.9	76	75
CAM2-AT	arahy.Tifrunner.gnm2.ann1.PVP2TS.1	Arachis hypogaea	42.000	50	29	0	37	86	101	150	1.91e-06	46.2	76	31
CAM2-AT	arahy.Tifrunner.gnm2.ann1.64516H.1	Arachis hypogaea	30.328	122	83	2	38	158	29	149	7.55e-14	65.9	76	75
CAM2-AT	arahy.Tifrunner.gnm2.ann1.64516H.1	Arachis hypogaea	42.000	50	29	0	37	86	101	150	1.91e-06	46.2	76	31
CAM2-AT	arahy.Tifrunner.gnm2.ann1.VS1VIC.1	Arachis hypogaea	30.345	145	85	4	1	144	340	469	3.67e-12	64.3	89	89
CAM2-AT	arahy.Tifrunner.gnm2.ann1.2EIF5S.2	Arachis hypogaea	26.220	164	97	5	1	158	234	379	6.53e-11	60.5	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.I66G12.2	Arachis hypogaea	26.220	164	97	5	1	158	234	379	6.53e-11	60.5	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.P2RW1V.1	Arachis hypogaea	24.390	164	100	5	1	158	355	500	9.64e-11	60.1	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.D2U3E6.1	Arachis hypogaea	24.390	164	100	5	1	158	357	502	9.65e-11	60.1	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.7K9KSG.1	Arachis hypogaea	30.070	143	87	4	28	159	16	156	9.79e-11	58.2	82	82
CAM2-AT	arahy.Tifrunner.gnm2.ann1.37ZNH1.1	Arachis hypogaea	30.070	143	87	4	28	159	16	156	9.79e-11	58.2	82	82
CAM2-AT	arahy.Tifrunner.gnm2.ann1.2EIF5S.1	Arachis hypogaea	26.220	164	97	5	1	158	430	575	1.29e-10	59.7	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.I66G12.1	Arachis hypogaea	26.220	164	97	5	1	158	430	575	1.29e-10	59.7	98	98
CAM2-AT	arahy.Tifrunner.gnm2.ann1.IK01U6.1	Arachis hypogaea	29.012	162	86	5	11	159	7	152	6.48e-10	55.8	93	93
CAM2-AT	arahy.Tifrunner.gnm2.ann1.Q75YW2.1	Arachis hypogaea	39.744	78	46	1	82	158	33	110	1.72e-09	55.1	91	48
CAM2-AT	arahy.Tifrunner.gnm2.ann1.Q75YW2.1	Arachis hypogaea	25.478	157	90	3	14	160	51	190	9.78e-09	53.1	91	91
CAM2-AT	arahy.Tifrunner.gnm2.ann1.4NL1XF.1	Arachis hypogaea	28.395	162	87	5	11	159	7	152	3.95e-09	53.5	93	93
CAM2-AT	arahy.Tifrunner.gnm2.ann1.JMIG5W.1	Arachis hypogaea	33.333	123	64	3	12	130	37	145	6.23e-09	53.1	74	74
CAM2-AT	arahy.Tifrunner.gnm2.ann1.Q9X278.1	Arachis hypogaea	39.683	63	38	0	96	158	48	110	9.69e-09	52.8	39	39
CAM2-AT	arahy.Tifrunner.gnm2.ann1.S63TS6.1	Arachis hypogaea	32.323	99	56	3	69	156	85	183	1.70e-08	52.8	55	55
CAM2-AT	arahy.Tifrunner.gnm2.ann1.VZLL2T.1	Arachis hypogaea	32.323	99	56	3	69	156	85	183	2.09e-08	52.4	55	55
CAM2-AT	arahy.Tifrunner.gnm2.ann1.D3S8RY.1	Arachis hypogaea	29.197	137	77	4	38	158	29	161	2.40e-08	51.6	75	75
CAM2-AT	arahy.Tifrunner.gnm2.ann1.DSV9VH.1	Arachis hypogaea	31.818	88	59	1	72	158	12	99	3.02e-08	50.8	54	54
CAM2-AT	arahy.Tifrunner.gnm2.ann1.D5PS1Z.1	Arachis hypogaea	28.369	141	83	4	14	154	57	179	3.08e-08	52.8	88	88
CAM2-AT	arahy.Tifrunner.gnm2.ann1.Z9K4G4.1	Arachis hypogaea	27.273	165	90	6	1	154	48	193	9.82e-08	51.2	96	96
CAM2-AT	arahy.Tifrunner.gnm2.ann1.I5A7MN.1	Arachis hypogaea	31.683	101	60	2	69	161	118	217	2.73e-07	49.7	58	58
CAM2-AT	arahy.Tifrunner.gnm2.ann1.05WWPI.2	Arachis hypogaea	31.683	101	60	2	69	161	179	278	6.09e-07	48.9	58	58
CAM2-AT	arahy.Tifrunner.gnm2.ann1.05WWPI.1	Arachis hypogaea	31.683	101	60	2	69	161	179	278	6.09e-07	48.9	58	58
CAM2-AT	arahy.Tifrunner.gnm2.ann1.X51C4T.1	Arachis hypogaea	25.000	124	82	2	44	159	120	240	6.55e-07	48.9	72	72
CAM2-AT	arahy.Tifrunner.gnm2.ann1.VBMI74.1	Arachis hypogaea	28.155	103	62	2	64	154	70	172	1.44e-06	47.4	57	57
CAM2-AT	arahy.Tifrunner.gnm2.ann1.30D4G4.1	Arachis hypogaea	22.840	162	107	4	7	159	51	203	1.52e-06	47.4	95	95
CAM2-AT	arahy.Tifrunner.gnm2.ann1.Q30J3K.1	Arachis hypogaea	27.108	166	90	6	1	154	48	194	1.68e-06	47.8	96	96
CAM2-AT	arahy.Tifrunner.gnm2.ann1.BI1U7J.1	Arachis hypogaea	31.325	83	56	1	78	159	10	92	3.22e-06	45.1	51	51
